,date,Operating cash flow,ticker,capex,Operating cash flow to capex
2590,2019,145008000,OMCL,-61664000,42.52455036963478
2591,2018,103966000,OMCL,-54374000,52.299790316064865
2592,2017,24834000,OMCL,-30541000,122.98059112507048
2593,2016,47937000,OMCL,-29165000,60.84026952041221
2594,2015,33762000,OMCL,-12547000,37.16308275576091
2595,2014,65163000,OMCL,-22602000,34.6853275631877
2596,2013,55263000,OMCL,-20452000,37.00848669091435
2597,2012,39484000,OMCL,-15574000,39.44382534697599
2598,2011,31243000,OMCL,-13112000,41.967800787376376
2599,2010,20599000,OMCL,-9295000,45.12354968687801
2600,2009,43130000,OMCL,-3756000,8.708555529793648
2609,2022,63597000,CSGS,-36991000,58.16469330314323
2610,2021,140223000,CSGS,-26562000,18.942684153098995
2611,2020,173020000,CSGS,-29397000,16.990521327014218
2612,2019,151076000,CSGS,-37319000,24.702136672932827
2613,2018,143341000,CSGS,-57104000,39.8378691372322
2614,2017,127195000,CSGS,-28942000,22.754039073862966
2615,2016,84186000,CSGS,-14263000,16.942246929418193
2616,2015,136959000,CSGS,-18845000,13.759592286742746
2617,2014,83651000,CSGS,-25985000,31.0635856116484
2618,2013,126634000,CSGS,-37168000,29.35072729282815
2619,2012,127477000,CSGS,-37850000,29.69163064709712
2620,2011,60959000,CSGS,-31330000,51.395200052494296
2621,2010,121309000,CSGS,-19074000,15.723483006207289
2622,2009,153059000,CSGS,-40313000,26.338209448643983
2634,2022,-62575000,XMTR,-13650000,21.813823411905712
2635,2021,-68571000,XMTR,-6262000,9.13214040921089
2636,2023,272873000,TTMI,-102884000,37.7039868363671
2637,2022,176632000,TTMI,-81951000,46.39646270211513
2638,2020,287176000,TTMI,-103289000,35.96714210101123
2639,2019,311937000,TTMI,-142576000,45.70666512789441
2640,2018,273138000,TTMI,-150127000,54.963791197123804
2641,2018,332755000,TTMI,-151345000,45.48241198479362
2642,2017,298336000,TTMI,-85139000,28.537957202617182
2643,2015,237462000,TTMI,-99925000,42.08041707725867
2644,2014,129810000,TTMI,-109624000,84.44958015561205
2645,2013,71388000,TTMI,-103347000,144.76802824004034
2646,2012,182565000,TTMI,-139550000,76.43852874318736
2647,2011,179345000,TTMI,-142750000,79.59519362123282
2648,2010,125819000,TTMI,-68489000,54.43454486206376
2649,2009,73977000,TTMI,-11507000,15.554834610757398
2659,2023,156650000,NTCT,-10648000,6.797318863708905
2660,2022,296013000,NTCT,-10400000,3.5133592105752114
2661,2021,213921000,NTCT,-16523000,7.723879376031338
2662,2020,225023000,NTCT,-19922000,8.853317216462317
2663,2019,149838000,NTCT,-23526000,15.700957033596282
2664,2018,222454000,NTCT,-16594000,7.45951972093107
2665,2017,227809000,NTCT,-32148000,14.11182174540953
2666,2016,95285000,NTCT,-30370000,31.872802644697483
2667,2015,106933000,NTCT,-12982000,12.140312158080294
2668,2014,110946000,NTCT,-14152000,12.755755052007284
2669,2013,95412000,NTCT,-11948000,12.522533853184086
2670,2012,68307000,NTCT,-11288000,16.525392712313526
2671,2011,68537000,NTCT,-8839000,12.896683543195648
2672,2010,47224000,NTCT,-6812000,14.424868710825004
2683,2022,43780000,SPNS,-9054000,20.680676107811784
2684,2021,80542000,SPNS,-11848000,14.710337463683542
2685,2020,58255000,SPNS,-11241000,19.296197751265986
2686,2019,66157000,SPNS,-17139000,25.906555617697297
2687,2018,27700000,SPNS,-7074000,25.537906137184113
2688,2017,8482000,SPNS,-8189000,96.54562603159633
2689,2016,26039000,SPNS,-10209000,39.206574753254735
2690,2015,40440000,SPNS,-8847000,21.876854599406528
2691,2014,21561000,SPNS,-7562000,35.0725847595195
2692,2013,17266000,SPNS,-9521000,55.143055716436926
2693,2012,18792000,SPNS,-4791000,25.494891443167305
2694,2011,8413000,SPNS,-5217000,62.01117318435754
2695,2010,12108000,SPNS,-6049000,49.9587049884374
2696,2009,13538000,SPNS,-4016000,29.6646476584429
2697,2008,9769000,SPNS,-4264000,43.648275156106045
2698,2007,7119000,SPNS,-3359000,47.18359320129232
2699,2006,-853000,SPNS,-4975000,583.2356389214536
2700,2005,301000,SPNS,-4689000,1557.8073089700997
2701,2004,-2986000,SPNS,-5192000,173.8780977896852
2702,2003,281000,SPNS,-5289000,1882.2064056939503
2703,2002,4953000,SPNS,-3743000,75.57036139713304
2704,2001,-2618000,SPNS,-4475000,170.93200916730328
2705,2000,-21133000,SPNS,-8234000,38.96275966497894
2706,1999,-27000,SPNS,-6047000,22396.296296296296
2707,1998,17610000,SPNS,-6042000,34.310051107325386
2708,2022,50644000,GRND,-5585000,11.027959876786984
2709,2021,34430000,GRND,-3797000,11.02817310485042
2710,2022,-774000,AVPT,-5465000,706.0723514211886
2711,2021,5030000,AVPT,-2461000,48.92644135188867
2712,2022,89389000,TWKS,-24505000,27.41388761480719
2713,2021,118304000,TWKS,-26068000,22.034757911820396
2714,2022,47200000,UCTT,-100100000,212.07627118644066
2715,2021,211600000,UCTT,-59300000,28.024574669187146
2716,2020,97300000,UCTT,-36400000,37.410071942446045
2717,2019,121000000,UCTT,-26300000,21.735537190082642
2718,2018,41709000,UCTT,-26152000,62.701095686782224
2719,2017,48905000,UCTT,-16149000,33.02116348021675
2720,2016,17577000,UCTT,-7278000,41.40638334186721
2721,2015,926000,UCTT,-10152000,1096.328293736501
2722,2014,30359000,UCTT,-5334000,17.569748674198753
2723,2013,29931000,UCTT,-2963000,9.899435368013098
2724,2012,27339000,UCTT,-609000,2.227586963678262
2725,2011,23724000,UCTT,-3983000,16.78890574945203
2726,2010,-4857000,UCTT,-3817000,78.58760551780935
2727,2010,1091000,UCTT,-738000,67.64436296975252
2728,2009,11582000,UCTT,-9448000,81.57485753755827
2729,2007,23520000,UCTT,-7707000,32.767857142857146
2730,2006,7685000,UCTT,-3941000,51.28171763175017
2731,2005,-3176000,UCTT,-1126000,35.45340050377834
2732,2004,4022000,UCTT,-3323000,82.62058677274987
2733,2022,66389000,CRSR,-26315000,39.63759056470199
2734,2021,20192000,CRSR,-10974000,54.348256735340726
2735,2020,168953000,CRSR,-8989000,5.320414553159755
2736,2019,37103000,CRSR,-9023000,24.31878823814786
2737,2022,5476000,HLIT,-9250000,168.91891891891893
2738,2021,41017000,HLIT,-12975000,31.633225248067877
2739,2020,39163000,HLIT,-32205000,82.23323034496846
2740,2019,31295000,HLIT,-10328000,33.002077009106884
2741,2018,12284000,HLIT,-7044000,57.34288505372843
2742,2017,3064000,HLIT,-11399000,372.0300261096606
2743,2016,438000,HLIT,-15107000,3449.086757990867
2744,2015,6351000,HLIT,-14356000,226.04314281215557
2745,2014,47369000,HLIT,-10065000,21.248073634655576
2746,2013,53759000,HLIT,-14581000,27.12290035156904
2747,2012,70813000,HLIT,-12609000,17.806052560970443
2748,2011,45177000,HLIT,-17269000,38.22520309006796
2749,2010,17837000,HLIT,-35624000,199.71968380333016
2750,2009,11088000,HLIT,-8086000,72.92568542568543
2762,2023,68098000,ETWO,-48060000,70.57475990484302
2763,2022,51154000,ETWO,-31776000,62.11830941861829
2764,2021,14455000,ETWO,-15460000,106.9526115530958
2765,2022,177864422.4553,MOMO,-11662245.0278,6.556817190762754
2766,2021,244652994.6406,MOMO,-14957085.2503,6.113591731126059
2767,2020,471494880.7785,MOMO,-18998668.5611,4.02945383621784
2768,2019,780810489.431,MOMO,-26728093.4322,3.4231217169837924
2769,2018,483785418.1776,MOMO,-35304644.8967,7.297583509170484
2770,2017,427607000,MOMO,-35307000,8.256880733944955
2771,2016,218311000,MOMO,-7026000,3.218344471877276
2772,2015,57252000,MOMO,-13521000,23.616642213372458
2773,2014,-5933000,MOMO,-8740000,147.31164672172594
2774,2022,-208232000,LAZR,-18064000,8.674939490568212
2775,2021,-148421000,LAZR,-6433000,4.334292317124936
2776,2020,-75642000,LAZR,-2202000,2.911081145395415
2777,2019,-60201000,LAZR,-1487000,2.4700586368997195
2778,2022,14156000,ENFN,-7931000,56.02571347838372
2779,2021,-318000,ENFN,-8014000,2520.125786163522
2780,2023,-20644000,ZUO,-10634000,51.51133501259446
2781,2022,18686000,ZUO,-10125000,54.18495130043883
2782,2021,11286000,ZUO,-13144000,116.4628743576112
2783,2020,-3590000,ZUO,-21424000,596.7688022284123
2784,2019,-23581000,ZUO,-13412000,56.87629871506722
2785,2022,32298000,PDFS,-8580000,26.56511239086011
2786,2021,4243000,PDFS,-4053000,95.52203629507424
2787,2020,21783000,PDFS,-6005000,27.567369049258595
2788,2019,24590000,PDFS,-10552000,42.9117527450183
2789,2018,13338000,PDFS,-13116000,98.33558254610885
2790,2017,10545000,PDFS,-10255000,97.24988146040778
2791,2016,2000000,PDFS,-11282000,564.1
2792,2015,28526000,PDFS,-5184000,18.172894902895603
2793,2014,27089000,PDFS,-3958000,14.611096755140462
2794,2013,25363000,PDFS,-4628000,18.247052793439263
2795,2012,14756000,PDFS,-2334000,15.817294659799403
2796,2011,8213000,PDFS,-405000,4.93120662364544
2797,2010,2725000,PDFS,-121000,4.440366972477064
2798,2009,-4603000,PDFS,-569000,12.361503367369107
2807,2022,147095000,TASK,-43758000,29.74812196199735
2808,2021,-32674000,TASK,-59363000,181.68268347921895
2809,2022,25000000,NRDS,-32200000,128.8
2810,2021,7200000,NRDS,-23000000,319.44444444444446
2811,2020,15400000,NRDS,-18700000,121.42857142857142
2812,2019,31400000,NRDS,-14800000,47.13375796178344
2813,2022,82908000,HIMX,-12128000,14.62826265257876
2814,2021,388276000,HIMX,-8030000,2.0681164944523998
2815,2020,102610000,HIMX,-5873000,5.723613682876913
2816,2019,7656000,HIMX,-45922000,599.8171368861024
2817,2018,4009000,HIMX,-49672000,1239.0122224993763
2818,2017,29393000,HIMX,-39818000,135.4676283468853
2819,2016,84672000,HIMX,-7902000,9.33248299319728
2820,2015,22529000,HIMX,-9982000,44.307337209818456
2821,2014,93719000,HIMX,-10931000,11.663590093791013
2822,2013,51123000,HIMX,-18412000,36.015100835240496
2823,2012,52167000,HIMX,-6560000,12.574999520769836
2824,2011,43448000,HIMX,-18859000,43.40591051371755
2825,2010,57631000,HIMX,-7172000,12.444691225208656
2826,2009,73630000,HIMX,-10692000,14.521254923264973
2830,2022,-62194000,ACMR,-92520000,148.7603305785124
2831,2021,-40093000,ACMR,-9712000,24.2236799441299
2832,2020,-13547000,ACMR,-5535000,40.857754484387684
2833,2019,9403000,ACMR,-971000,10.326491545251514
2834,2018,6909000,ACMR,-1830000,26.487190620929223
2835,2017,-8101000,ACMR,-651000,8.036044932724355
2836,2022,35579000,DH,-8326000,23.401444672419125
2837,2021,25212000,DH,-6731000,26.69760431540536
2838,2022,12631000,ERII,-4232000,33.50486897316127
2839,2021,13526000,ERII,-6679000,49.37897382818276
2840,2020,16870000,ERII,-6785000,40.21932424422051
2841,2019,5268000,ERII,-7382000,140.12908124525435
2842,2018,7565000,ERII,-5235000,69.20026437541308
2843,2017,2895000,ERII,-7376000,254.7841105354059
2844,2016,4965000,ERII,-1112000,22.396777442094663
2845,2015,69055000,ERII,-572000,0.828325247990732
2846,2014,-3715000,ERII,-2562000,68.96366083445491
2847,2013,2088000,ERII,-1132000,54.214559386973185
2848,2012,-4432000,ERII,-2810000,63.40252707581227
2849,2011,-8256000,ERII,-1966000,23.81298449612403
2850,2010,1698000,ERII,-9527000,561.0718492343934
2851,2009,12817000,ERII,-7687000,59.97503315908559
2852,2008,1364000,ERII,-667000,48.90029325513196
2853,2023,-41185000,BASE,-5646000,13.708874590263445
2854,2022,-41574000,BASE,-819000,1.9699812382739212
2855,2023,23597000,MODN,-447000,1.8943085985506634
2856,2022,25287000,MODN,-993000,3.9269189702218528
2857,2021,19590000,MODN,-1055000,5.3854007146503315
2858,2020,14406000,MODN,-579000,4.019158683881717
2859,2019,10450000,MODN,-280000,2.6794258373205744
2860,2018,2523000,MODN,-252000,9.988109393579073
2861,2017,-11965000,MODN,-728000,6.084412870873381
2862,2016,-12324000,MODN,-3174000,25.75462512171373
2863,2015,-8772000,MODN,-4606000,52.50797993616051
2864,2014,-6050000,MODN,-2216000,36.62809917355372
2865,2013,-414000,MODN,-5133000,1239.8550724637682
2866,2022,31652000,GDYN,-6069000,19.174143813977
2867,2021,17973000,GDYN,-4716000,26.239359038557836
2868,2020,5932000,GDYN,-2252000,37.96358732299393
2869,2022,31453000,ICHR,-29433000,93.57771913648936
2870,2021,15272000,ICHR,-20839000,136.45233106338398
2871,2020,38259000,ICHR,-10301000,26.924383805117753
2872,2019,57150000,ICHR,-12343000,21.597550306211723
2873,2018,60475000,ICHR,-13920000,23.017775940471267
2874,2017,38803000,ICHR,-8226000,21.199391799603124
2875,2016,27730000,ICHR,-4268000,15.391272989542012
2876,2022,-75405000,SSYS,-19752000,26.19454943306147
2877,2021,35824000,SSYS,-26751000,74.67340330504689
2878,2020,27802000,SSYS,-29013000,104.35580174088194
2879,2019,-11193000,SSYS,-25301000,226.0430626284285
2880,2018,63712000,SSYS,-24810000,38.940858864892014
2881,2017,61907000,SSYS,-23848000,38.52229957839986
2882,2016,61973000,SSYS,-47127000,76.04440643506042
2883,2015,-21910000,SSYS,-87046000,397.2889091738932
2884,2014,13816000,SSYS,-63584000,460.22003474232775
2885,2013,32029000,SSYS,-37939000,118.45202784976114
2886,2012,1494000,SSYS,-15075000,1009.0361445783133
2887,2023,104387000,SGH,-39421000,37.764280992843936
2888,2022,104931000,SGH,-38153000,36.36008424583774
2889,2021,153350000,SGH,-47580000,31.027062275839583
2890,2020,87205000,SGH,-32445000,37.20543546814976
2891,2019,169657000,SGH,-33433000,19.70623080686326
2892,2018,67907000,SGH,-25738000,37.90183633498756
2893,2017,-933000,SGH,-18678000,2001.9292604501609
2894,2022,20167000,EVBG,-18527000,91.8679030098676
2895,2021,22193000,EVBG,-19752000,89.0010363628171
2896,2020,15803000,EVBG,-30047000,190.13478453458202
2897,2019,10317000,EVBG,-13088000,126.85858292139187
2898,2018,3295000,EVBG,-10220000,310.1669195751138
2899,2017,4863000,EVBG,-7827000,160.9500308451573
2900,2016,9503000,EVBG,-6714000,70.65137325055245
2901,2023,36751000,DGII,-4345000,11.8228075426519
2902,2022,37740000,DGII,-1974000,5.230524642289349
2903,2021,57723000,DGII,-2257000,3.9100531850388927
2904,2020,34478000,DGII,-899000,2.6074598294564653
2905,2019,28964000,DGII,-9335000,32.22966441099296
2906,2018,2778000,DGII,-1842000,66.30669546436285
2907,2017,2475000,DGII,-1773000,71.63636363636363
2908,2016,27089000,DGII,-2729000,10.074199859721658
2909,2015,14074000,DGII,-4500000,31.973852493960493
2910,2014,1809000,DGII,-3421000,189.11000552791597
2911,2013,11748000,DGII,-2886000,24.5658835546476
2912,2012,15127000,DGII,-3953000,26.132081708203874
2913,2011,21839000,DGII,-2736000,12.52804615595952
2914,2010,16095000,DGII,-2975000,18.484001242621932
2927,2022,-63382913.6225,HUYA,-23887704.947,37.68792499706138
2928,2021,51380489.8763,HUYA,-15387488.0371,29.948114691288108
2929,2020,189748557.5788,HUYA,-18057175.2108,9.516370211826827
2930,2019,278772515.6089,HUYA,-10230851.9032,3.6699643366397106
2931,2018,104304862.9454,HUYA,-18519590.0209,17.755250808003424
2932,2017,37118624.0971,HUYA,-6640792.5963,17.890729405616174
2933,2016,-60558411.5921,HUYA,-163476.3556,0.26994822238918487
2934,2022,8610000,EB,-4451000,51.695702671312425
2935,2021,79081000,EB,-2533000,3.203044979198543
2936,2020,156892000,EB,-6282000,4.004028248731611
2937,2019,28658000,EB,-13598000,47.449228836625025
2938,2018,7162000,EB,-12650000,176.62664060318346
2939,2017,29821000,EB,-8678000,29.10029844740284
2940,2016,2785000,EB,-8466000,303.98563734290843
2941,2022,-12766000,WEAV,-3127000,24.494751684161052
2942,2021,-20373000,WEAV,-9809000,48.14705737986551
2943,2022,87212000,PUBM,-48893000,56.06223914140256
2944,2021,88681000,PUBM,-39361000,44.38493025563537
2945,2020,24330000,PUBM,-31403000,129.07110563090833
2946,2023,20473000,AOSL,-110428000,539.3835783715137
2947,2022,218865000,AOSL,-138014000,63.058963287871514
2948,2021,128744000,AOSL,-72700000,56.46865096625863
2949,2020,62315000,AOSL,-62398000,100.13319425499478
2950,2019,31421000,AOSL,-112051000,356.61182012030173
2951,2018,3480000,AOSL,-177749000,5107.729885057472
2952,2017,42648000,AOSL,-46851000,109.85509285312325
2953,2016,40182000,AOSL,-21901000,54.5045045045045
2954,2015,27130000,AOSL,-21492000,79.2185772207888
2955,2014,37644000,AOSL,-9395000,24.95749654659441
2956,2013,28007000,AOSL,-17573000,62.745028028707104
2957,2012,32881000,AOSL,-36318000,110.45284510811715
2958,2011,30088000,AOSL,-42073000,139.83315607551182
2959,2010,31487000,AOSL,-13834000,43.9355924667323
2960,2022,-118562000,MTTR,-14320000,12.078068858487542
2961,2021,-38808000,MTTR,-8010000,20.64007421150278
2962,2023,-180897000,SPWR,-54497000,30.125983294360882
2963,2022,-44476000,SPWR,-14178000,31.877866714632614
2964,2021,-187391000,SPWR,-21105000,11.262547294160338
2965,2019,-270413000,SPWR,-100679000,37.23156800893448
2966,2018,-543389000,SPWR,-155326000,28.58467874763751
2967,2017,-267412000,SPWR,-282878000,105.78358488025967
2968,2017,-312283000,SPWR,-310650000,99.47707688218699
2969,2016,-726231000,SPWR,-328434000,45.22445337640503
2970,2014,8360000,SPWR,-64431000,770.7057416267943
2971,2013,162429000,SPWR,-152546000,93.91549538567621
2972,2012,28903000,SPWR,-255232000,883.0640417949693
2973,2012,-125096000,SPWR,-131446000,105.07610155400653
2974,2011,166572000,SPWR,-119152000,71.53183007948515
2975,2010,121325000,SPWR,-167811000,138.31526890583143
2980,2022,-74728000,EVLV,-24193000,32.374745744566965
2981,2021,-69628000,EVLV,-4738000,6.804733727810651
2982,2023,17853000,YEXT,-6193000,34.68884781269254
2983,2022,21849000,YEXT,-13418000,61.412421621126825
2984,2021,1204000,YEXT,-65111000,5407.890365448506
2985,2020,-30768000,YEXT,-11889000,38.64079563182528
2986,2019,5240000,YEXT,-5270000,100.57251908396947
2987,2018,-31909000,YEXT,-3674000,11.513992917358738
2988,2022,3361000,ML,-8890000,264.5046117227016
2989,2021,-8569000,ML,-479000,5.589917143190571
2990,2022,-89357000,BIGC,-5196000,5.814877401882337
2991,2021,-40300000,BIGC,-3304000,8.198511166253102
2992,2022,-14022000,AAOI,-3708000,26.44415917843389
2993,2021,-11644000,AAOI,-8438000,72.4665063552044
2994,2020,-44009000,AAOI,-16284000,37.00152241586948
2995,2019,-1754000,AAOI,-29429000,1677.8221208665907
2996,2018,14029000,AAOI,-77921000,555.4280419131798
2997,2017,84284000,AAOI,-67467000,80.04722129941626
2998,2016,57104000,AAOI,-49989000,87.54027738862426
2999,2015,-15212000,AAOI,-57558000,378.3723376281883
3000,2014,7242000,AAOI,-44469000,614.0430820215411
3001,2013,-6552000,AAOI,-123000,1.8772893772893773
3002,2022,-190418000,BLND,-2068000,1.0860317827096178
3003,2021,-127504000,BLND,-1886000,1.4791692809637345
3004,2022,-14542000,LASR,-21720000,149.3604731123642
3005,2021,-7443000,LASR,-21562000,289.6950154507591
3006,2020,13041000,LASR,-24349000,186.71114178360554
3007,2019,-4241000,LASR,-13632000,321.43362414524876
3008,2018,3335000,LASR,-11714000,351.2443778110944
3009,2022,190000000,COMM,-101300000,53.315789473684205
3010,2021,122300000,COMM,-131400000,107.44071954210956
3011,2020,436200000,COMM,-121200000,27.785419532324624
3012,2019,596400000,COMM,-104100000,17.45472837022133
3013,2018,494144000,COMM,-82347000,16.664575508353842
3014,2017,586286000,COMM,-68721000,11.721412416465684
3015,2016,606225000,COMM,-68314000,11.268753350653634
3016,2015,302060000,COMM,-56501000,18.70522412765676
3017,2014,289418000,COMM,-36935000,12.761818546185793
3018,2013,237701000,COMM,-36780000,15.47322055860093
3019,2023,-62600000,SCWX,-5651000,9.027156549520766
3020,2022,16737000,SCWX,-8014000,47.881938220708605
3021,2021,60589000,SCWX,-3005000,4.959646140388519
3022,2020,78839000,SCWX,-12590000,15.969253795710245
3023,2019,57199000,SCWX,-10200000,17.832479588804002
3024,2018,787000,SCWX,-13819000,1755.9085133418043
3025,2017,-6838000,SCWX,-19361000,283.13834454518866
3026,2022,-106030000,STEM,-18262000,17.2234273318872
3027,2021,-101266000,STEM,-6570000,6.487863646238619
3028,2022,45118000,ITRN,-26505000,58.745955051199076
3029,2021,55790000,ITRN,-16626000,29.80103961283384
3030,2020,60068000,ITRN,-10234000,17.037357661317174
3031,2019,59679000,ITRN,-18310000,30.680808994788787
3032,2018,53264000,ITRN,-21744000,40.82306999098829
3033,2017,43907000,ITRN,-16159000,36.80278771038786
3034,2016,41472000,ITRN,-13645000,32.90171682098765
3035,2015,35914000,ITRN,-18724000,52.135657403797964
3036,2014,37731000,ITRN,-14976000,39.69150035779598
3037,2013,46697000,ITRN,-14216000,30.443069147911
3038,2012,32215000,ITRN,-9676000,30.03569765637126
3039,2011,45852000,ITRN,-16235000,35.40739771438541
3040,2022,-68806000,FRGE,-6650000,9.664854809173619
3041,2021,10901000,FRGE,-3256000,29.868819374369327
3042,2022,-48002000,NRDY,-5317000,11.07662180742469
3043,2021,-38891000,NRDY,-5163000,13.27556504075493
3044,2022,-35270000,HCAT,-17414000,49.373405160192796
3045,2021,-23123000,HCAT,-18467000,79.8642044717381
3046,2020,-26148000,HCAT,-10465000,40.02218142878996
3047,2019,-32184000,HCAT,-4334000,13.466318667660952
3048,2022,56615000,MGIC,-7659000,13.528216903647444
3049,2021,37810000,MGIC,-4632000,12.2507273208146
3050,2020,52296000,MGIC,-6074000,11.614655040538473
3051,2019,45948000,MGIC,-5522000,12.017933315922347
3052,2018,24050000,MGIC,-4529000,18.83160083160083
3053,2017,25508000,MGIC,-5171000,20.272071506978204
3054,2016,27955000,MGIC,-5023000,17.968163119298875
3055,2015,19618000,MGIC,-4956000,25.262514017738813
3056,2014,18194000,MGIC,-5260000,28.91062987798175
3057,2013,22280000,MGIC,-497000,2.2307001795332138
3058,2012,22948000,MGIC,-5479000,23.875719016907794
3059,2011,15238000,MGIC,-5719000,37.53117206982544
3060,2010,14397000,MGIC,-583000,4.049454747516844
3061,2009,7534000,MGIC,-3708000,49.21688346164056
3069,2022,-38019000,MVIS,-4359000,11.46531997159315
3070,2021,-29404000,MVIS,-2493000,8.478438307713237
3071,2020,-16075000,MVIS,-402000,2.5007776049766717
3072,2019,-24043000,MVIS,-745000,3.0986149814914947
3073,2018,-22572000,MVIS,-1118000,4.953039163565479
3074,2017,-15479000,MVIS,-3100000,20.027133535758125
3075,2016,-14821000,MVIS,-895000,6.038728830713177
3076,2015,-5827000,MVIS,-1140000,19.56409816372061
3077,2014,-12952000,MVIS,-207000,1.5982087708462014
3078,2013,-12657000,MVIS,-376000,2.970688156751205
3079,2012,-20621000,MVIS,-533000,2.5847437078706172
3080,2011,-27887000,MVIS,-550000,1.972245132140424
3081,2010,-46196000,MVIS,-1886000,4.082604554506884
3082,2009,-31710000,MVIS,-1360000,4.2888678650268055
3094,2022,-46014000,LAW,-4378000,9.514495588299212
3095,2021,-21642000,LAW,-3107000,14.356344145642733
3096,2022,-3530000,DSP,-8826000,250.02832861189802
3097,2021,28665000,DSP,-7372000,25.71777428920286
3098,2020,18875000,DSP,-7841000,41.54172185430463
3099,2023,-14297000,SKYT,-17453000,122.07456109673358
3100,2022,-55680000,SKYT,-31982000,57.43893678160919
3101,2022,246700000,RXT,-80400000,32.590190514795296
3102,2021,370800000,RXT,-108400000,29.23408845738943
3103,2020,116700000,RXT,-116500000,99.8286203941731
3104,2022,-15791000,EVER,-4290000,27.16737382053068
3105,2021,7189000,EVER,-2862000,39.8108220893031
3106,2020,10668000,EVER,-3822000,35.826771653543304
3107,2019,4413000,EVER,-2975000,67.41445728529345
3108,2018,-1897000,EVER,-3668000,193.3579335793358
3109,2022,-192323000,AMWL,-10447000,5.432007612194069
3110,2021,-141537000,AMWL,-559000,0.3949497304591732
3111,2020,-112464000,AMWL,-3318000,2.950277422108408
3112,2022,-25615000,CERS,-2000000,7.807925043919578
3113,2021,-33922000,CERS,-910000,2.6826248452331822
3114,2020,-40743000,CERS,-1615000,3.963871094421127
3115,2019,-65838000,CERS,-8935000,13.571189890336887
3116,2018,-31246000,CERS,-1144000,3.6612686423862257
3117,2017,-52235000,CERS,-353000,0.6757920934239494
3118,2016,-53529000,CERS,-83374000,155.7548244876609
3119,2015,-51129000,CERS,-722000,1.4121144555927163
3120,2014,-39811000,CERS,-28087000,70.55085277938258
3121,2013,-26797000,CERS,-678000,2.530133970220547
3122,2012,-13917000,CERS,-81000,0.5820219874973055
3123,2011,-15632000,CERS,-158000,1.010747185261003
3124,2010,-14111000,CERS,-1709000,12.11111898518886
3125,2009,-14664000,CERS,-191000,1.3025095471903982
3137,2022,-49657000,SHCR,-44354000,89.3207402783092
3138,2021,-54103000,SHCR,-40829000,75.46531615622054
3139,2023,-10890000,DOMO,-7996000,73.42516069788797
3140,2022,379000,DOMO,-6517000,1719.5250659630606
3141,2021,-15872000,DOMO,-5811000,36.61164314516129
3142,2020,-80219000,DOMO,-6531000,8.141462745733556
3143,2019,-131367000,DOMO,-7976000,6.071540036691101
3144,2018,-148657000,DOMO,-7596000,5.109749288630875
3145,2017,-144144000,DOMO,-11644000,8.078033078033078
3146,2022,34906000,BAND,-64090000,183.60740273878415
3147,2021,40803000,BAND,-54629000,133.88476337524202
3148,2020,4518000,BAND,-14592000,322.97476759628154
3149,2019,-1253000,BAND,-25759000,2055.7861133280126
3150,2018,24633000,BAND,-14447000,58.64896683311006
3151,2017,14623000,BAND,-7963000,54.45531012788074
3152,2022,33384000,MYPS,-33380000,99.98801821231727
3153,2021,33876000,MYPS,-40900000,120.73444326366749
3154,2022,12184000,SSTI,-10921000,89.63394615889692
3155,2021,9822000,SSTI,-7899000,80.42150274893098
3156,2020,11209000,SSTI,-4131000,36.8543134980819
3157,2019,13692000,SSTI,-4909000,35.85305287759276
3158,2018,-1386000,SSTI,-8492000,612.6984126984128
3159,2017,3387000,SSTI,-6506000,192.08739297313258
3160,2016,2257000,SSTI,-4554000,201.77226406734604
3161,2015,-3503000,SSTI,-2180000,62.23237225235513
3162,2022,-48918000,BBAI,-769000,1.5720184799051473
3163,2021,-19782000,BBAI,-645000,3.2605398847437064
3164,2022,-20461000,ONTF,-3697000,18.068520600166167
3165,2021,5189000,ONTF,-3564000,68.6837540952014
3166,2020,37542000,ONTF,-1030000,2.743593841564115
3167,2022,-29137000,TRUE,-11680000,40.08648797062155
3168,2021,14374000,TRUE,-10689000,74.36343397801586
3169,2020,39117000,TRUE,-10277000,26.272464657310117
3170,2019,20344000,TRUE,-11284000,55.465985057019275
3171,2018,24833000,TRUE,-17099000,68.85595779809125
3172,2017,22118000,TRUE,-19809000,89.5605389275703
3173,2016,2768000,TRUE,-16639000,601.1199421965318
3174,2015,-11369000,TRUE,-29836000,262.43293165625823
3175,2014,3104000,TRUE,-15896000,512.1134020618556
3176,2022,-62101000,LPSN,-51166000,82.39158789713531
3177,2021,3247000,LPSN,-48313000,1487.9273175238682
3178,2020,33605000,LPSN,-41641000,123.91310816842731
3179,2019,59158000,LPSN,-47582000,80.43206328814362
3180,2018,4779000,LPSN,-21938000,459.05001046243984
3181,2017,10290000,LPSN,-17390000,168.99902818270164
3182,2016,24560000,LPSN,-12344000,50.260586319218234
3183,2015,21831000,LPSN,-12980000,59.45673583436398
3184,2014,15673000,LPSN,-10589000,67.56204938429146
3185,2013,16958000,LPSN,-8095000,47.735582026182335
3186,2012,28009000,LPSN,-11221000,40.062122889071375
3187,2011,25074000,LPSN,-7268000,28.98620084549733
3188,2010,15549000,LPSN,-8002000,51.4631165991382
3189,2009,21022000,LPSN,-5917000,28.14670345352488
3199,2022,-53904000,CDLX,-13486000,25.018551498961116
